ФИО,Улица,Дом,Квартира,Год рождения,,,,,
Левин Максим Богданович,Улица Крупской,4,133,1972,,,,,
Денисов Алексей Романович,Улица Марии Ульяновой,11,145,1953,,,,,
Орлов Игорь Александрович,Проспект Вернадского,15,97,1989,,,,,
Иванова Татьяна Юрьевна,Улица Марии Ульяновой,19,128,1951,,,,,
Островский Макар Глебович,Улица Крупской,25,67,1968,,,,,
Давыдов Кирилл Янович,Улица Строителей,7,142,1981,,,,,
Платонова Алиса Степановна,Улица Строителей,17,237,1985,,,,,
Куликова Мария Никитична,Улица Строителей,30,205,1985,,,,,
Суворов Макар Александрович,Проспект Вернадского,18,56,2003,,,,,
Шестаков Андрей Львович,Улица Строителей,9,191,1971,,,,,
Никитина Мария Руслановна,Улица Архитектора Власова,15,292,1951,,,,,
Павлов Лев Александрович,Проспект Вернадского,25,19,1965,,,,,
Соколова Полина Романовна,Улица Гарибальди,5,280,1978,,,,,
Баранова Алиса Ивановна,Ленинский проспект,13,228,1979,,,,,
Николаева Дарина Григорьевна,Улица Гарибальди,18,16,1986,,,,,
Егорова Надежда Дмитриевна,Улица Марии Ульяновой,7,53,1960,,,,,
Шишкин Константин Павлович,Улица Гарибальди,27,127,1971,,,,,
Астахова Виктория Васильевна,Ленинский проспект,18,253,1998,,,,,
Полякова Мария Артёмовна,Улица Кравченко,10,147,1985,,,,,
Орлова Алёна Романовна,Проспект Вернадского,10,196,1976,,,,,
Соколов Лев Владиславович,Нахимовский проспект,21,114,1968,,,,,
Жданова Ульяна Никитична,Улица Панфёрова,4,168,1987,,,,,
Михайлов Елисей Михайлович,Улица Строителей,13,152,1976,,,,,
Миронов Илья Мирославович,Улица Гарибальди,30,101,1979,,,,,
Гришина Кира Артемьевна,Улица Академика Пилюгина,30,108,1980,,,,,
Исаев Илья Георгиевич,Улица Гарибальди,16,266,1999,,,,,
Коротков Кирилл Мирославович,Улица Гарибальди,22,190,1975,,,,,
Соловьева София Константиновна,Нахимовский проспект,5,140,2003,,,,,
Климова Екатерина Михайловна,Улица Академика Пилюгина,29,43,1954,,,,,
Николаева Валерия Владимировна,Улица Архитектора Власова,9,178,1996,,,,,
Ларина Александра Ярославовна,Улица Марии Ульяновой,24,221,2004,,,,,
Кукушкин Павел Львович,Улица Академика Пилюгина,8,63,1966,,,,,
Терентьева Арина Марковна,Улица Вавилова,2,22,1972,,,,,
Власова Алина Андреевна,Улица Строителей,2,184,1997,,,,,
Карташов Марк Владимирович,Улица Кравченко,10,166,1987,,,,,
Герасимов Андрей Матвеевич,Ленинский проспект,5,292,1989,,,,,
Самсонова Милана Матвеевна,Нахимовский проспект,30,141,1989,,,,,
Зубков Алексей Арсеньевич,Нахимовский проспект,27,142,1992,,,,,
Осипов Вадим Борисович,Улица Вавилова,8,44,1980,,,,,
Иванова Татьяна Юрьевна,Улица Панфёрова,14,59,1994,,,,,
Жданов Кирилл Фёдорович,Улица Академика Пилюгина,28,271,1980,,,,,
Новикова Кира Борисовна,Улица Крупской,25,154,1994,,,,,
Пономарева Ирина Александровна,Улица Панфёрова,13,61,1984,,,,,
Петрова Алиса Степановна,Улица Гарибальди,3,200,1971,,,,,
Морозов Роман Артурович,Улица Вавилова,22,133,1951,,,,,
Наумов Артём Константинович,Улица Панфёрова,4,9,1988,,,,,
Суворов Макар Александрович,Ленинский проспект,5,71,2002,,,,,
Балашова Анна Савельевна,Улица Марии Ульяновой,5,289,1996,,,,,
Новикова Кира Борисовна,Улица Строителей,4,162,1983,,,,,
Соловьева Елизавета Ивановна,Ленинский проспект,6,149,1980,,,,,
Островский Макар Глебович,Улица Строителей,18,21,1950,,,,,
Захаров Николай Александрович,Улица Вавилова,11,104,1989,,,,,
