ФИО,Улица,Дом,Квартира,Год рождения,,,,,
Смирнова Полина Максимовна,Улица Вавилова,24,273,1981,,,,,
Васильев Кирилл Ильич,Улица Крупской,15,244,1954,,,,,
Балашова Анна Савельевна,Улица Академика Пилюгина,18,240,1960,,,,,
Гришина Кира Артемьевна,Улица Архитектора Власова,30,128,1995,,,,,
Козлов Глеб Матвеевич,Улица Крупской,16,197,1962,,,,,
Денисов Илья Дмитриевич,Улица Академика Пилюгина,8,138,1954,,,,,
Анохина Полина Кирилловна,Улица Панфёрова,19,178,1961,,,,,
Плотников Елисей Ильич,Улица Строителей,24,57,1952,,,,,
Филиппова Алиса Артёмовна,Улица Академика Пилюгина,21,223,1968,,,,,
Орлов Вадим Иванович,Нахимовский проспект,1,57,1988,,,,,
Миронов Илья Мирославович,Нахимовский проспект,8,74,1976,,,,,
Жданова Ульяна Никитична,Ленинский проспект,10,182,1969,,,,,
Попов Леонид Макарович,Улица Гарибальди,25,300,1968,,,,,
Елизарова Антонина Игоревна,Улица Панфёрова,12,276,1987,,,,,
Тихонова Василиса Фёдоровна,Улица Вавилова,10,82,1982,,,,,
Грачев Платон Русланович,Проспект Вернадского,3,9,1975,,,,,
Горелов Владимир Дмитриевич,Улица Панфёрова,12,271,2000,,,,,
Прохоров Андрей Арсеньевич,Улица Марии Ульяновой,9,136,1985,,,,,
Баранова Алиса Ивановна,Ленинский проспект,12,205,1958,,,,,
Ермакова Майя Никитична,Проспект Вернадского,29,78,2000,,,,,
Герасимов Андрей Матвеевич,Проспект Вернадского,18,14,1990,,,,,
Новикова Кира Борисовна,Улица Кравченко,6,272,1962,,,,,
Попов Даниил Михайлович,Нахимовский проспект,10,92,1951,,,,,
Сазонова Анастасия Александровна,Ленинский проспект,29,123,1990,,,,,
Крючков Вячеслав Андреевич,Ленинский проспект,17,290,1988,,,,,
Ананьев Алексей Семёнович,Улица Вавилова,5,217,1996,,,,,
Шилова Алиса Ивановна,Улица Марии Ульяновой,2,230,1992,,,,,
Новикова Кира Борисовна,Улица Марии Ульяновой,15,170,1972,,,,,
Васильев Михаил Константинович,Улица Кравченко,16,280,1963,,,,,
Баранова Майя Михайловна,Улица Крупской,20,150,2001,,,,,
Белова София Львовна,Улица Крупской,14,80,1965,,,,,
Максимова Алиса Ярославовна,Нахимовский проспект,25,148,1973,,,,,
Антонов Артём Платонович,Улица Строителей,25,42,1955,,,,,
Коровина Екатерина Юрьевна,Улица Архитектора Власова,11,48,1965,,,,,
Дмитриев Ярослав Романович,Улица Марии Ульяновой,28,186,1968,,,,,
Астахова Виктория Васильевна,Улица Крупской,27,145,1950,,,,,
Волков Кирилл Маркович,Ленинский проспект,24,35,1989,,,,,
Иванов Дмитрий Ярославович,Нахимовский проспект,25,186,1984,,,,,
Овчинникова Дарья Ильинична,Улица Кравченко,17,100,1983,,,,,
Грачев Платон Русланович,Улица Вавилова,9,78,1972,,,,,
Захаров Николай Александрович,Улица Академика Пилюгина,4,141,1989,,,,,
Новиков Андрей Георгиевич,Улица Панфёрова,12,126,1990,,,,,
Симонов Роман Андреевич,Нахимовский проспект,15,162,1975,,,,,
Жданов Кирилл Фёдорович,Улица Вавилова,26,228,1979,,,,,
Астахова София Ильинична,Нахимовский проспект,4,60,1965,,,,,
Петрова Алиса Степановна,Улица Марии Ульяновой,18,141,1952,,,,,
Грачев Платон Русланович,Улица Архитектора Власова,6,118,1952,,,,,
Егорова Надежда Дмитриевна,Улица Кравченко,12,152,1976,,,,,
Баранова Виктория Максимовна,Нахимовский проспект,5,148,1999,,,,,
Дорофеев Никита Александрович,Улица Гарибальди,1,147,1992,,,,,
