ФИО,Улица,Дом,Квартира,Год рождения,,,,,
Воронина Полина Глебовна,Улица Гарибальди,20,88,1974,,,,,
Денисов Илья Дмитриевич,Улица Панфёрова,10,69,1975,,,,,
Шестаков Андрей Львович,Улица Крупской,5,97,2004,,,,,
Голиков Лев Никитич,Улица Академика Пилюгина,22,67,1990,,,,,
Попов Даниил Михайлович,Улица Крупской,17,221,1987,,,,,
Щеглова Мария Артёмовна,Улица Академика Пилюгина,15,205,1994,,,,,
Зубков Алексей Арсеньевич,Улица Академика Пилюгина,18,221,1970,,,,,
Тарасова Арина Глебовна,Улица Строителей,17,111,1950,,,,,
Колесников Георгий Маркович,Улица Панфёрова,19,59,1962,,,,,
Наумов Артём Константинович,Проспект Вернадского,4,159,2000,,,,,
Ермакова Майя Никитична,Улица Марии Ульяновой,7,104,1989,,,,,
Орлов Игорь Александрович,Улица Академика Пилюгина,11,143,1997,,,,,
Жданов Илья Михайлович,Нахимовский проспект,30,134,1957,,,,,
Исаев Илья Георгиевич,Нахимовский проспект,24,10,1997,,,,,
Озеров Григорий Иванович,Нахимовский проспект,26,282,1952,,,,,
Смирнова Полина Максимовна,Улица Крупской,20,258,1994,,,,,
Елизарова Антонина Игоревна,Улица Марии Ульяновой,23,98,1974,,,,,
Рыбаков Фёдор Дмитриевич,Улица Панфёрова,22,196,1999,,,,,
Филимонова Анна Владимировна,Ленинский проспект,13,215,1960,,,,,
Васильев Михаил Константинович,Улица Вавилова,13,178,1959,,,,,
Куликова Мария Никитична,Улица Марии Ульяновой,3,85,1962,,,,,
Филиппова София Максимовна,Улица Академика Пилюгина,28,275,1996,,,,,
Жданова Ульяна Никитична,Улица Крупской,13,143,1996,,,,,
Сидоров Матвей Даниилович,Ленинский проспект,9,31,1965,,,,,
Петровская Анастасия Макаровна,Нахимовский проспект,24,135,1957,,,,,
Соколова Полина Романовна,Ленинский проспект,25,199,1993,,,,,
Тихонова Мария Фёдоровна,Улица Марии Ульяновой,23,58,1990,,,,,
Егорова Надежда Дмитриевна,Улица Гарибальди,7,21,1979,,,,,
Куликов Ярослав Фёдорович,Улица Кравченко,29,67,1999,,,,,
Яковлев Леонид Константинович,Нахимовский проспект,4,54,1968,,,,,
Орлов Вадим Иванович,Проспект Вернадского,2,60,2002,,,,,
Петрова Алиса Степановна,Улица Академика Пилюгина,9,94,1951,,,,,
Копылов Григорий Платонович,Улица Марии Ульяновой,5,6,1968,,,,,
Исаев Илья Георгиевич,Улица Архитектора Власова,30,46,1952,,,,,
Морозов Роман Артурович,Улица Академика Пилюгина,21,240,1962,,,,,
Никонова София Константиновна,Ленинский проспект,16,220,1997,,,,,
Герасимов Артур Денисович,Улица Вавилова,22,174,1952,,,,,
Колесников Георгий Маркович,Улица Архитектора Власова,30,80,1994,,,,,
Симонов Роман Андреевич,Ленинский проспект,22,117,1962,,,,,
Исаев Илья Георгиевич,Улица Кравченко,8,280,2001,,,,,
Самсонова Милана Матвеевна,Улица Вавилова,14,65,1971,,,,,
Анохина Полина Кирилловна,Улица Панфёрова,7,143,1953,,,,,
Моисеева София Максимовна,Улица Крупской,27,13,1999,,,,,
Литвинова Полина Лукинична,Улица Вавилова,9,138,1973,,,,,
Калинин Даниил Артёмович,Нахимовский проспект,15,160,1958,,,,,
Анохина Полина Кирилловна,Улица Гарибальди,5,247,1982,,,,,
Мартынов Даниил Демьянович,Нахимовский проспект,4,29,1989,,,,,
Тихомиров Герман Даниилович,Ленинский проспект,3,244,1954,,,,,
Левин Максим Богданович,Улица Вавилова,18,82,1998,,,,,
Суслов Демид Дмитриевич,Улица Гарибальди,11,153,1981,,,,,
