ФИО,Улица,Дом,Квартира,Год рождения,,,,,
Скворцов Максим Мирославович,Улица Крупской,13,51,1966,,,,,
Лебедева Василиса Андреевна,Проспект Вернадского,20,293,1987,,,,,
Копылов Григорий Платонович,Улица Строителей,1,99,1987,,,,,
Иванов Максим Тимофеевич,Улица Крупской,14,12,1950,,,,,
Прохоров Андрей Арсеньевич,Улица Гарибальди,26,72,1991,,,,,
Петров Георгий Николаевич,Улица Архитектора Власова,10,12,1962,,,,,
Усова Алиса Николаевна,Проспект Вернадского,18,11,2004,,,,,
Федотова Полина Максимовна,Ленинский проспект,21,84,1970,,,,,
Суворов Макар Александрович,Улица Академика Пилюгина,3,195,1970,,,,,
Крючков Вячеслав Андреевич,Улица Вавилова,21,284,1992,,,,,
Пономарева Мирослава Григорьевна,Проспект Вернадского,15,232,1964,,,,,
Семенова Виктория Ивановна,Проспект Вернадского,13,168,1988,,,,,
Снегирева Дарья Глебовна,Проспект Вернадского,7,238,1987,,,,,
Соколова Полина Романовна,Улица Вавилова,2,295,1998,,,,,
Морозов Роман Артурович,Улица Марии Ульяновой,24,190,1959,,,,,
Петрова Алиса Степановна,Улица Гарибальди,7,266,1983,,,,,
Беляева Ева Данииловна,Улица Марии Ульяновой,23,252,1962,,,,,
Карпова Арина Григорьевна,Ленинский проспект,25,120,1964,,,,,
Федотова Полина Максимовна,Улица Архитектора Власова,10,139,1988,,,,,
Кожевников Иван Евгеньевич,Проспект Вернадского,24,37,1980,,,,,
Орлова Алёна Романовна,Улица Архитектора Власова,21,169,1982,,,,,
Соколов Лев Владиславович,Улица Гарибальди,18,22,2004,,,,,
Баранова Виктория Максимовна,Улица Гарибальди,11,25,1997,,,,,
Суворов Макар Александрович,Улица Крупской,14,278,1975,,,,,
Лазарева Анна Григорьевна,Нахимовский проспект,15,18,2004,,,,,
Тихонов Константин Артёмович,Улица Академика Пилюгина,17,122,1997,,,,,
Левин Максим Богданович,Улица Марии Ульяновой,14,17,1951,,,,,
Ермакова Майя Никитична,Улица Вавилова,13,297,1987,,,,,
Пахомов Владислав Макарович,Проспект Вернадского,2,17,1956,,,,,
Левин Максим Богданович,Улица Кравченко,11,86,1981,,,,,
Карташов Марк Владимирович,Нахимовский проспект,17,96,1993,,,,,
Романов Сергей Михайлович,Нахимовский проспект,14,169,1998,,,,,
Алешина Кристина Евгеньевна,Улица Панфёрова,18,158,1995,,,,,
Осипов Александр Тимофеевич,Улица Архитектора Власова,13,126,1952,,,,,
Озеров Григорий Иванович,Улица Академика Пилюгина,26,191,1956,,,,,
Васильева Вероника Мироновна,Улица Панфёрова,14,20,1991,,,,,
Жданова Ульяна Никитична,Улица Вавилова,27,204,1979,,,,,
Карпова Арина Григорьевна,Улица Панфёрова,18,120,1984,,,,,
Исаев Илья Георгиевич,Улица Кравченко,21,36,1960,,,,,
Грачев Платон Русланович,Улица Архитектора Власова,20,43,2005,,,,,
Никонова София Константиновна,Улица Марии Ульяновой,10,294,1970,,,,,
Блохина Елизавета Ильинична,Проспект Вернадского,18,162,1988,,,,,
Астахова Виктория Васильевна,Улица Крупской,18,57,1998,,,,,
Андреева Ева Андреевна,Улица Панфёрова,29,97,1994,,,,,
Романова Вероника Николаевна,Улица Панфёрова,19,227,1996,,,,,
Максимова Алиса Ярославовна,Проспект Вернадского,9,134,1989,,,,,
Серебрякова Дарья Георгиевна,Нахимовский проспект,20,94,1999,,,,,
Орлов Игорь Александрович,Нахимовский проспект,30,65,2000,,,,,
Власова Алина Андреевна,Улица Панфёрова,15,46,1981,,,,,
